r_x,f,t,y,m,r_y,l,r,ProductionByTechnologyByMode
RE1,WTRGWT,LNDBRLLR,2031,1,RE1,S22,RE1,0.0349
RE1,WTRGWT,LNDBRLLR,2032,1,RE1,S22,RE1,0.0345
RE1,WTRGWT,LNDBRLLR,2033,1,RE1,S22,RE1,0.0333
RE1,WTRGWT,LNDBRLLR,2034,1,RE1,S22,RE1,0.0319
RE1,WTRGWT,LNDBRLLR,2035,1,RE1,S22,RE1,0.0305
RE1,WTRGWT,LNDBRLLR,2036,1,RE1,S22,RE1,0.0288
RE1,WTRGWT,LNDBRLLR,2037,1,RE1,S22,RE1,0.025
RE1,WTRGWT,LNDBRLLR,2038,1,RE1,S22,RE1,0.0216
RE1,WTRGWT,LNDBRLLR,2039,1,RE1,S22,RE1,0.0177
RE1,WTRGWT,LNDBRLLR,2040,1,RE1,S22,RE1,0.0151
RE1,WTRGWT,LNDBRLLR,2041,1,RE1,S22,RE1,0.0124
RE1,WTRGWT,LNDBRLLR,2042,1,RE1,S22,RE1,0.0099
RE1,WTRGWT,LNDBRLLR,2043,1,RE1,S22,RE1,0.0075
RE1,WTRGWT,LNDBRLLR,2044,1,RE1,S22,RE1,0.005
RE1,WTRGWT,LNDBRLLR,2045,1,RE1,S22,RE1,0.003
RE1,WTRGWT,LNDBRLLR,2046,1,RE1,S22,RE1,0.0013
RE1,WTRGWT,LNDBRLLR,2047,1,RE1,S22,RE1,0.0002
RE1,WTRSUR,LNDBRLLR,2020,1,RE1,S22,RE1,0.7474
RE1,WTRSUR,LNDBRLLR,2021,1,RE1,S22,RE1,0.71
RE1,WTRSUR,LNDBRLLR,2022,1,RE1,S22,RE1,0.7349
RE1,WTRSUR,LNDBRLLR,2023,1,RE1,S22,RE1,0.7604
RE1,WTRSUR,LNDBRLLR,2024,1,RE1,S22,RE1,0.7865
RE1,WTRSUR,LNDBRLLR,2025,1,RE1,S22,RE1,0.8147
RE1,WTRSUR,LNDBRLLR,2026,1,RE1,S22,RE1,0.8424
RE1,WTRSUR,LNDBRLLR,2027,1,RE1,S22,RE1,0.8688
RE1,WTRSUR,LNDBRLLR,2028,1,RE1,S22,RE1,0.891
RE1,WTRSUR,LNDBRLLR,2029,1,RE1,S22,RE1,0.9137
RE1,WTRSUR,LNDBRLLR,2030,1,RE1,S22,RE1,0.9266
RE1,WTRSUR,LNDBRLLR,2031,1,RE1,S22,RE1,0.9303
RE1,WTRSUR,LNDBRLLR,2032,1,RE1,S22,RE1,0.92
RE1,WTRSUR,LNDBRLLR,2033,1,RE1,S22,RE1,0.8884
RE1,WTRSUR,LNDBRLLR,2034,1,RE1,S22,RE1,0.8501
RE1,WTRSUR,LNDBRLLR,2035,1,RE1,S22,RE1,0.8128
RE1,WTRSUR,LNDBRLLR,2036,1,RE1,S22,RE1,0.7679
RE1,WTRSUR,LNDBRLLR,2037,1,RE1,S22,RE1,0.6657
RE1,WTRSUR,LNDBRLLR,2038,1,RE1,S22,RE1,0.5751
RE1,WTRSUR,LNDBRLLR,2039,1,RE1,S22,RE1,0.4727
RE1,WTRSUR,LNDBRLLR,2040,1,RE1,S22,RE1,0.4028
RE1,WTRSUR,LNDBRLLR,2041,1,RE1,S22,RE1,0.3307
RE1,WTRSUR,LNDBRLLR,2042,1,RE1,S22,RE1,0.2636
RE1,WTRSUR,LNDBRLLR,2043,1,RE1,S22,RE1,0.1992
RE1,WTRSUR,LNDBRLLR,2044,1,RE1,S22,RE1,0.1337
RE1,WTRSUR,LNDBRLLR,2045,1,RE1,S22,RE1,0.0786
RE1,WTRSUR,LNDBRLLR,2046,1,RE1,S22,RE1,0.0338
RE1,WTRSUR,LNDBRLLR,2047,1,RE1,S22,RE1,0.005
RE1,CRPCER,LNDCERHI,2020,1,RE1,S22,RE1,0.0099
RE1,CRPCER,LNDCERHI,2021,1,RE1,S22,RE1,0.0172
RE1,CRPCER,LNDCERHI,2022,1,RE1,S22,RE1,0.0056
RE1,CRPCER,LNDCERHI,2023,1,RE1,S22,RE1,0.0163
RE1,CRPCER,LNDCERHI,2024,1,RE1,S22,RE1,0.0157
RE1,CRPCER,LNDCERHI,2025,1,RE1,S22,RE1,0.0151
RE1,CRPCER,LNDCERHI,2026,1,RE1,S22,RE1,0.0145
RE1,CRPCER,LNDCERHI,2027,1,RE1,S22,RE1,0.014
RE1,CRPCER,LNDCERHI,2028,1,RE1,S22,RE1,0.0134
RE1,CRPCER,LNDCERHI,2029,1,RE1,S22,RE1,0.0129
RE1,CRPCER,LNDCERHI,2030,1,RE1,S22,RE1,0.0123
RE1,CRPCER,LNDCERHI,2031,1,RE1,S22,RE1,0.0118
RE1,CRPCER,LNDCERHI,2032,1,RE1,S22,RE1,0.0112
RE1,CRPCER,LNDCERHI,2033,1,RE1,S22,RE1,0.0107
RE1,CRPCER,LNDCERHI,2034,1,RE1,S22,RE1,0.0108
RE1,CRPCER,LNDCERHI,2035,1,RE1,S22,RE1,0.0109
RE1,CRPCER,LNDCERHI,2036,1,RE1,S22,RE1,0.011
RE1,CRPCER,LNDCERHI,2037,1,RE1,S22,RE1,0.0111
RE1,CRPCER,LNDCERHI,2038,1,RE1,S22,RE1,0.0112
RE1,CRPCER,LNDCERHI,2039,1,RE1,S22,RE1,0.0113
RE1,CRPCER,LNDCERHI,2040,1,RE1,S22,RE1,0.0114
RE1,CRPCER,LNDCERHI,2041,1,RE1,S22,RE1,0.0115
RE1,CRPCER,LNDCERHI,2042,1,RE1,S22,RE1,0.0117
RE1,CRPCER,LNDCERHI,2043,1,RE1,S22,RE1,0.0118
RE1,CRPCER,LNDCERHI,2044,1,RE1,S22,RE1,0.0119
RE1,CRPCER,LNDCERHI,2045,1,RE1,S22,RE1,0.012
RE1,CRPCER,LNDCERHI,2046,1,RE1,S22,RE1,0.0121
RE1,CRPCER,LNDCERHI,2047,1,RE1,S22,RE1,0.0123
RE1,CRPCER,LNDCERHI,2048,1,RE1,S22,RE1,0.0124
RE1,CRPCER,LNDCERHI,2049,1,RE1,S22,RE1,0.0125
RE1,CRPCER,LNDCERHI,2050,1,RE1,S22,RE1,0.0126
RE1,WTREVT,LNDCERHI,2020,1,RE1,S22,RE1,0.0013
RE1,WTREVT,LNDCERHI,2021,1,RE1,S22,RE1,0.0022
RE1,WTREVT,LNDCERHI,2022,1,RE1,S22,RE1,0.0007
RE1,WTREVT,LNDCERHI,2023,1,RE1,S22,RE1,0.0021
RE1,WTREVT,LNDCERHI,2024,1,RE1,S22,RE1,0.002
RE1,WTREVT,LNDCERHI,2025,1,RE1,S22,RE1,0.002
RE1,WTREVT,LNDCERHI,2026,1,RE1,S22,RE1,0.0019
RE1,WTREVT,LNDCERHI,2027,1,RE1,S22,RE1,0.0018
RE1,WTREVT,LNDCERHI,2028,1,RE1,S22,RE1,0.0018
RE1,WTREVT,LNDCERHI,2029,1,RE1,S22,RE1,0.0017
RE1,WTREVT,LNDCERHI,2030,1,RE1,S22,RE1,0.0016
RE1,WTREVT,LNDCERHI,2031,1,RE1,S22,RE1,0.0015
RE1,WTREVT,LNDCERHI,2032,1,RE1,S22,RE1,0.0015
RE1,WTREVT,LNDCERHI,2033,1,RE1,S22,RE1,0.0014
RE1,WTREVT,LNDCERHI,2034,1,RE1,S22,RE1,0.0014
RE1,WTREVT,LNDCERHI,2035,1,RE1,S22,RE1,0.0014
RE1,WTREVT,LNDCERHI,2036,1,RE1,S22,RE1,0.0014
RE1,WTREVT,LNDCERHI,2037,1,RE1,S22,RE1,0.0014
RE1,WTREVT,LNDCERHI,2038,1,RE1,S22,RE1,0.0015
RE1,WTREVT,LNDCERHI,2039,1,RE1,S22,RE1,0.0015
RE1,WTREVT,LNDCERHI,2040,1,RE1,S22,RE1,0.0015
RE1,WTREVT,LNDCERHI,2041,1,RE1,S22,RE1,0.0015
RE1,WTREVT,LNDCERHI,2042,1,RE1,S22,RE1,0.0015
RE1,WTREVT,LNDCERHI,2043,1,RE1,S22,RE1,0.0015
RE1,WTREVT,LNDCERHI,2044,1,RE1,S22,RE1,0.0016
RE1,WTREVT,LNDCERHI,2045,1,RE1,S22,RE1,0.0016
RE1,WTREVT,LNDCERHI,2046,1,RE1,S22,RE1,0.0016
RE1,WTREVT,LNDCERHI,2047,1,RE1,S22,RE1,0.0016
RE1,WTREVT,LNDCERHI,2048,1,RE1,S22,RE1,0.0016
RE1,WTREVT,LNDCERHI,2049,1,RE1,S22,RE1,0.0016
RE1,WTREVT,LNDCERHI,2050,1,RE1,S22,RE1,0.0016
RE1,WTRGWT,LNDCERHI,2020,1,RE1,S22,RE1,0.0006
RE1,WTRGWT,LNDCERHI,2021,1,RE1,S22,RE1,0.0011
RE1,WTRGWT,LNDCERHI,2022,1,RE1,S22,RE1,0.0004
RE1,WTRGWT,LNDCERHI,2023,1,RE1,S22,RE1,0.0011
RE1,WTRGWT,LNDCERHI,2024,1,RE1,S22,RE1,0.001
RE1,WTRGWT,LNDCERHI,2025,1,RE1,S22,RE1,0.001
RE1,WTRGWT,LNDCERHI,2026,1,RE1,S22,RE1,0.0009
RE1,WTRGWT,LNDCERHI,2027,1,RE1,S22,RE1,0.0009
RE1,WTRGWT,LNDCERHI,2028,1,RE1,S22,RE1,0.0009
RE1,WTRGWT,LNDCERHI,2029,1,RE1,S22,RE1,0.0008
RE1,WTRGWT,LNDCERHI,2030,1,RE1,S22,RE1,0.0008
RE1,WTRGWT,LNDCERHI,2031,1,RE1,S22,RE1,0.0008
RE1,WTRGWT,LNDCERHI,2032,1,RE1,S22,RE1,0.0007
RE1,WTRGWT,LNDCERHI,2033,1,RE1,S22,RE1,0.0007
RE1,WTRGWT,LNDCERHI,2034,1,RE1,S22,RE1,0.0007
RE1,WTRGWT,LNDCERHI,2035,1,RE1,S22,RE1,0.0007
RE1,WTRGWT,LNDCERHI,2036,1,RE1,S22,RE1,0.0007
RE1,WTRGWT,LNDCERHI,2037,1,RE1,S22,RE1,0.0007
RE1,WTRGWT,LNDCERHI,2038,1,RE1,S22,RE1,0.0007
RE1,WTRGWT,LNDCERHI,2039,1,RE1,S22,RE1,0.0007
RE1,WTRGWT,LNDCERHI,2040,1,RE1,S22,RE1,0.0007
RE1,WTRGWT,LNDCERHI,2041,1,RE1,S22,RE1,0.0008
RE1,WTRGWT,LNDCERHI,2042,1,RE1,S22,RE1,0.0008
RE1,WTRGWT,LNDCERHI,2043,1,RE1,S22,RE1,0.0008
RE1,WTRGWT,LNDCERHI,2044,1,RE1,S22,RE1,0.0008
RE1,WTRGWT,LNDCERHI,2045,1,RE1,S22,RE1,0.0008
RE1,WTRGWT,LNDCERHI,2046,1,RE1,S22,RE1,0.0008
RE1,WTRGWT,LNDCERHI,2047,1,RE1,S22,RE1,0.0008
RE1,WTRGWT,LNDCERHI,2048,1,RE1,S22,RE1,0.0008
RE1,WTRGWT,LNDCERHI,2049,1,RE1,S22,RE1,0.0008
RE1,WTRGWT,LNDCERHI,2050,1,RE1,S22,RE1,0.0008
RE1,WTRSUR,LNDCERHI,2020,1,RE1,S22,RE1,0.011
RE1,WTRSUR,LNDCERHI,2021,1,RE1,S22,RE1,0.0191
RE1,WTRSUR,LNDCERHI,2022,1,RE1,S22,RE1,0.0062
RE1,WTRSUR,LNDCERHI,2023,1,RE1,S22,RE1,0.0181
RE1,WTRSUR,LNDCERHI,2024,1,RE1,S22,RE1,0.0174
RE1,WTRSUR,LNDCERHI,2025,1,RE1,S22,RE1,0.0168
RE1,WTRSUR,LNDCERHI,2026,1,RE1,S22,RE1,0.0161
RE1,WTRSUR,LNDCERHI,2027,1,RE1,S22,RE1,0.0155
RE1,WTRSUR,LNDCERHI,2028,1,RE1,S22,RE1,0.0149
RE1,WTRSUR,LNDCERHI,2029,1,RE1,S22,RE1,0.0143
RE1,WTRSUR,LNDCERHI,2030,1,RE1,S22,RE1,0.0137
RE1,WTRSUR,LNDCERHI,2031,1,RE1,S22,RE1,0.013
RE1,WTRSUR,LNDCERHI,2032,1,RE1,S22,RE1,0.0125
RE1,WTRSUR,LNDCERHI,2033,1,RE1,S22,RE1,0.0119
RE1,WTRSUR,LNDCERHI,2034,1,RE1,S22,RE1,0.012
RE1,WTRSUR,LNDCERHI,2035,1,RE1,S22,RE1,0.0121
RE1,WTRSUR,LNDCERHI,2036,1,RE1,S22,RE1,0.0122
RE1,WTRSUR,LNDCERHI,2037,1,RE1,S22,RE1,0.0123
RE1,WTRSUR,LNDCERHI,2038,1,RE1,S22,RE1,0.0124
RE1,WTRSUR,LNDCERHI,2039,1,RE1,S22,RE1,0.0126
RE1,WTRSUR,LNDCERHI,2040,1,RE1,S22,RE1,0.0127
RE1,WTRSUR,LNDCERHI,2041,1,RE1,S22,RE1,0.0128
RE1,WTRSUR,LNDCERHI,2042,1,RE1,S22,RE1,0.013
RE1,WTRSUR,LNDCERHI,2043,1,RE1,S22,RE1,0.0131
RE1,WTRSUR,LNDCERHI,2044,1,RE1,S22,RE1,0.0132
RE1,WTRSUR,LNDCERHI,2045,1,RE1,S22,RE1,0.0133
RE1,WTRSUR,LNDCERHI,2046,1,RE1,S22,RE1,0.0135
RE1,WTRSUR,LNDCERHI,2047,1,RE1,S22,RE1,0.0136
RE1,WTRSUR,LNDCERHI,2048,1,RE1,S22,RE1,0.0137
RE1,WTRSUR,LNDCERHI,2049,1,RE1,S22,RE1,0.0139
RE1,WTRSUR,LNDCERHI,2050,1,RE1,S22,RE1,0.014
RE1,CRPCER,LNDCERHR,2020,1,RE1,S22,RE1,0.2526
RE1,CRPCER,LNDCERHR,2021,1,RE1,S22,RE1,0.2551
RE1,CRPCER,LNDCERHR,2022,1,RE1,S22,RE1,0.2577
RE1,CRPCER,LNDCERHR,2023,1,RE1,S22,RE1,0.2603
RE1,CRPCER,LNDCERHR,2024,1,RE1,S22,RE1,0.2629
RE1,CRPCER,LNDCERHR,2025,1,RE1,S22,RE1,0.2655
RE1,CRPCER,LNDCERHR,2026,1,RE1,S22,RE1,0.2681
RE1,CRPCER,LNDCERHR,2027,1,RE1,S22,RE1,0.2708
RE1,CRPCER,LNDCERHR,2028,1,RE1,S22,RE1,0.2735
RE1,CRPCER,LNDCERHR,2029,1,RE1,S22,RE1,0.2763
RE1,CRPCER,LNDCERHR,2030,1,RE1,S22,RE1,0.279
RE1,CRPCER,LNDCERHR,2031,1,RE1,S22,RE1,0.2818
RE1,CRPCER,LNDCERHR,2032,1,RE1,S22,RE1,0.2846
RE1,CRPCER,LNDCERHR,2033,1,RE1,S22,RE1,0.2875
RE1,CRPCER,LNDCERHR,2034,1,RE1,S22,RE1,0.2904
RE1,CRPCER,LNDCERHR,2035,1,RE1,S22,RE1,0.2933
RE1,CRPCER,LNDCERHR,2036,1,RE1,S22,RE1,0.2962
RE1,CRPCER,LNDCERHR,2037,1,RE1,S22,RE1,0.2992
RE1,CRPCER,LNDCERHR,2038,1,RE1,S22,RE1,0.3021
RE1,CRPCER,LNDCERHR,2039,1,RE1,S22,RE1,0.3052
RE1,CRPCER,LNDCERHR,2040,1,RE1,S22,RE1,0.3082
RE1,CRPCER,LNDCERHR,2041,1,RE1,S22,RE1,0.3113
RE1,CRPCER,LNDCERHR,2042,1,RE1,S22,RE1,0.3144
RE1,CRPCER,LNDCERHR,2043,1,RE1,S22,RE1,0.3176
RE1,CRPCER,LNDCERHR,2044,1,RE1,S22,RE1,0.3207
RE1,CRPCER,LNDCERHR,2045,1,RE1,S22,RE1,0.3239
RE1,CRPCER,LNDCERHR,2046,1,RE1,S22,RE1,0.3272
RE1,CRPCER,LNDCERHR,2047,1,RE1,S22,RE1,0.3305
RE1,CRPCER,LNDCERHR,2048,1,RE1,S22,RE1,0.3338
RE1,CRPCER,LNDCERHR,2049,1,RE1,S22,RE1,0.3371
RE1,CRPCER,LNDCERHR,2050,1,RE1,S22,RE1,0.3405
RE1,WTREVT,LNDCERHR,2020,1,RE1,S22,RE1,0.1512
RE1,WTREVT,LNDCERHR,2021,1,RE1,S22,RE1,0.1527
RE1,WTREVT,LNDCERHR,2022,1,RE1,S22,RE1,0.1542
RE1,WTREVT,LNDCERHR,2023,1,RE1,S22,RE1,0.1557
RE1,WTREVT,LNDCERHR,2024,1,RE1,S22,RE1,0.1573
RE1,WTREVT,LNDCERHR,2025,1,RE1,S22,RE1,0.1589
RE1,WTREVT,LNDCERHR,2026,1,RE1,S22,RE1,0.1605
RE1,WTREVT,LNDCERHR,2027,1,RE1,S22,RE1,0.1621
RE1,WTREVT,LNDCERHR,2028,1,RE1,S22,RE1,0.1637
RE1,WTREVT,LNDCERHR,2029,1,RE1,S22,RE1,0.1653
RE1,WTREVT,LNDCERHR,2030,1,RE1,S22,RE1,0.167
RE1,WTREVT,LNDCERHR,2031,1,RE1,S22,RE1,0.1687
RE1,WTREVT,LNDCERHR,2032,1,RE1,S22,RE1,0.1703
RE1,WTREVT,LNDCERHR,2033,1,RE1,S22,RE1,0.172
RE1,WTREVT,LNDCERHR,2034,1,RE1,S22,RE1,0.1738
RE1,WTREVT,LNDCERHR,2035,1,RE1,S22,RE1,0.1755
RE1,WTREVT,LNDCERHR,2036,1,RE1,S22,RE1,0.1773
RE1,WTREVT,LNDCERHR,2037,1,RE1,S22,RE1,0.179
RE1,WTREVT,LNDCERHR,2038,1,RE1,S22,RE1,0.1808
RE1,WTREVT,LNDCERHR,2039,1,RE1,S22,RE1,0.1826
RE1,WTREVT,LNDCERHR,2040,1,RE1,S22,RE1,0.1845
RE1,WTREVT,LNDCERHR,2041,1,RE1,S22,RE1,0.1863
RE1,WTREVT,LNDCERHR,2042,1,RE1,S22,RE1,0.1882
RE1,WTREVT,LNDCERHR,2043,1,RE1,S22,RE1,0.19
RE1,WTREVT,LNDCERHR,2044,1,RE1,S22,RE1,0.1919
RE1,WTREVT,LNDCERHR,2045,1,RE1,S22,RE1,0.1939
RE1,WTREVT,LNDCERHR,2046,1,RE1,S22,RE1,0.1958
RE1,WTREVT,LNDCERHR,2047,1,RE1,S22,RE1,0.1978
RE1,WTREVT,LNDCERHR,2048,1,RE1,S22,RE1,0.1997
RE1,WTREVT,LNDCERHR,2049,1,RE1,S22,RE1,0.2017
RE1,WTREVT,LNDCERHR,2050,1,RE1,S22,RE1,0.2038
RE1,WTRGWT,LNDCERHR,2020,1,RE1,S22,RE1,0.0132
RE1,WTRGWT,LNDCERHR,2021,1,RE1,S22,RE1,0.0133
RE1,WTRGWT,LNDCERHR,2022,1,RE1,S22,RE1,0.0134
RE1,WTRGWT,LNDCERHR,2023,1,RE1,S22,RE1,0.0136
RE1,WTRGWT,LNDCERHR,2024,1,RE1,S22,RE1,0.0137
RE1,WTRGWT,LNDCERHR,2025,1,RE1,S22,RE1,0.0138
RE1,WTRGWT,LNDCERHR,2026,1,RE1,S22,RE1,0.014
RE1,WTRGWT,LNDCERHR,2027,1,RE1,S22,RE1,0.0141
RE1,WTRGWT,LNDCERHR,2028,1,RE1,S22,RE1,0.0143
RE1,WTRGWT,LNDCERHR,2029,1,RE1,S22,RE1,0.0144
RE1,WTRGWT,LNDCERHR,2030,1,RE1,S22,RE1,0.0145
RE1,WTRGWT,LNDCERHR,2031,1,RE1,S22,RE1,0.0147
RE1,WTRGWT,LNDCERHR,2032,1,RE1,S22,RE1,0.0148
RE1,WTRGWT,LNDCERHR,2033,1,RE1,S22,RE1,0.015
RE1,WTRGWT,LNDCERHR,2034,1,RE1,S22,RE1,0.0151
RE1,WTRGWT,LNDCERHR,2035,1,RE1,S22,RE1,0.0153
RE1,WTRGWT,LNDCERHR,2036,1,RE1,S22,RE1,0.0154
RE1,WTRGWT,LNDCERHR,2037,1,RE1,S22,RE1,0.0156
RE1,WTRGWT,LNDCERHR,2038,1,RE1,S22,RE1,0.0157
RE1,WTRGWT,LNDCERHR,2039,1,RE1,S22,RE1,0.0159
RE1,WTRGWT,LNDCERHR,2040,1,RE1,S22,RE1,0.0161
RE1,WTRGWT,LNDCERHR,2041,1,RE1,S22,RE1,0.0162
RE1,WTRGWT,LNDCERHR,2042,1,RE1,S22,RE1,0.0164
RE1,WTRGWT,LNDCERHR,2043,1,RE1,S22,RE1,0.0166
RE1,WTRGWT,LNDCERHR,2044,1,RE1,S22,RE1,0.0167
RE1,WTRGWT,LNDCERHR,2045,1,RE1,S22,RE1,0.0169
RE1,WTRGWT,LNDCERHR,2046,1,RE1,S22,RE1,0.0171
RE1,WTRGWT,LNDCERHR,2047,1,RE1,S22,RE1,0.0172
RE1,WTRGWT,LNDCERHR,2048,1,RE1,S22,RE1,0.0174
RE1,WTRGWT,LNDCERHR,2049,1,RE1,S22,RE1,0.0176
RE1,WTRGWT,LNDCERHR,2050,1,RE1,S22,RE1,0.0177
RE1,WTRSUR,LNDCERHR,2020,1,RE1,S22,RE1,0.2706
RE1,WTRSUR,LNDCERHR,2021,1,RE1,S22,RE1,0.2733
RE1,WTRSUR,LNDCERHR,2022,1,RE1,S22,RE1,0.2761
RE1,WTRSUR,LNDCERHR,2023,1,RE1,S22,RE1,0.2788
RE1,WTRSUR,LNDCERHR,2024,1,RE1,S22,RE1,0.2816
RE1,WTRSUR,LNDCERHR,2025,1,RE1,S22,RE1,0.2844
RE1,WTRSUR,LNDCERHR,2026,1,RE1,S22,RE1,0.2873
RE1,WTRSUR,LNDCERHR,2027,1,RE1,S22,RE1,0.2902
RE1,WTRSUR,LNDCERHR,2028,1,RE1,S22,RE1,0.2931
RE1,WTRSUR,LNDCERHR,2029,1,RE1,S22,RE1,0.296
RE1,WTRSUR,LNDCERHR,2030,1,RE1,S22,RE1,0.299
RE1,WTRSUR,LNDCERHR,2031,1,RE1,S22,RE1,0.3019
RE1,WTRSUR,LNDCERHR,2032,1,RE1,S22,RE1,0.305
RE1,WTRSUR,LNDCERHR,2033,1,RE1,S22,RE1,0.308
RE1,WTRSUR,LNDCERHR,2034,1,RE1,S22,RE1,0.3111
RE1,WTRSUR,LNDCERHR,2035,1,RE1,S22,RE1,0.3142
RE1,WTRSUR,LNDCERHR,2036,1,RE1,S22,RE1,0.3173
RE1,WTRSUR,LNDCERHR,2037,1,RE1,S22,RE1,0.3205
RE1,WTRSUR,LNDCERHR,2038,1,RE1,S22,RE1,0.3237
RE1,WTRSUR,LNDCERHR,2039,1,RE1,S22,RE1,0.327
RE1,WTRSUR,LNDCERHR,2040,1,RE1,S22,RE1,0.3302
RE1,WTRSUR,LNDCERHR,2041,1,RE1,S22,RE1,0.3335
RE1,WTRSUR,LNDCERHR,2042,1,RE1,S22,RE1,0.3369
RE1,WTRSUR,LNDCERHR,2043,1,RE1,S22,RE1,0.3402
RE1,WTRSUR,LNDCERHR,2044,1,RE1,S22,RE1,0.3436
RE1,WTRSUR,LNDCERHR,2045,1,RE1,S22,RE1,0.3471
RE1,WTRSUR,LNDCERHR,2046,1,RE1,S22,RE1,0.3505
RE1,WTRSUR,LNDCERHR,2047,1,RE1,S22,RE1,0.3541
RE1,WTRSUR,LNDCERHR,2048,1,RE1,S22,RE1,0.3576
RE1,WTRSUR,LNDCERHR,2049,1,RE1,S22,RE1,0.3612
RE1,WTRSUR,LNDCERHR,2050,1,RE1,S22,RE1,0.3648
RE1,CRPCER,LNDCERLI,2020,1,RE1,S22,RE1,0.0363
RE1,CRPCER,LNDCERLI,2021,1,RE1,S22,RE1,0.0629
RE1,CRPCER,LNDCERLI,2022,1,RE1,S22,RE1,0.0204
RE1,CRPCER,LNDCERLI,2023,1,RE1,S22,RE1,0.0595
RE1,CRPCER,LNDCERLI,2024,1,RE1,S22,RE1,0.0573
RE1,CRPCER,LNDCERLI,2025,1,RE1,S22,RE1,0.0553
RE1,CRPCER,LNDCERLI,2026,1,RE1,S22,RE1,0.0531
RE1,CRPCER,LNDCERLI,2027,1,RE1,S22,RE1,0.0512
RE1,CRPCER,LNDCERLI,2028,1,RE1,S22,RE1,0.0519
RE1,CRPCER,LNDCERLI,2029,1,RE1,S22,RE1,0.0674
RE1,CRPCER,LNDCERLI,2030,1,RE1,S22,RE1,0.1011
RE1,CRPCER,LNDCERLI,2031,1,RE1,S22,RE1,0.1517
RE1,CRPCER,LNDCERLI,2032,1,RE1,S22,RE1,0.2179
RE1,CRPCER,LNDCERLI,2033,1,RE1,S22,RE1,0.2828
RE1,CRPCER,LNDCERLI,2034,1,RE1,S22,RE1,0.3508
RE1,CRPCER,LNDCERLI,2035,1,RE1,S22,RE1,0.4189
RE1,CRPCER,LNDCERLI,2036,1,RE1,S22,RE1,0.4942
RE1,CRPCER,LNDCERLI,2037,1,RE1,S22,RE1,0.6223
RE1,CRPCER,LNDCERLI,2038,1,RE1,S22,RE1,0.7411
RE1,CRPCER,LNDCERLI,2039,1,RE1,S22,RE1,0.8731
RE1,CRPCER,LNDCERLI,2040,1,RE1,S22,RE1,0.9783
RE1,CRPCER,LNDCERLI,2041,1,RE1,S22,RE1,1.0853
RE1,CRPCER,LNDCERLI,2042,1,RE1,S22,RE1,1.1869
RE1,CRPCER,LNDCERLI,2043,1,RE1,S22,RE1,1.283
RE1,CRPCER,LNDCERLI,2044,1,RE1,S22,RE1,1.3874
RE1,CRPCER,LNDCERLI,2045,1,RE1,S22,RE1,1.4696
RE1,CRPCER,LNDCERLI,2046,1,RE1,S22,RE1,1.5331
RE1,CRPCER,LNDCERLI,2047,1,RE1,S22,RE1,1.5799
RE1,CRPCER,LNDCERLI,2048,1,RE1,S22,RE1,1.6271
RE1,CRPCER,LNDCERLI,2049,1,RE1,S22,RE1,1.6753
RE1,CRPCER,LNDCERLI,2050,1,RE1,S22,RE1,1.7247
RE1,WTREVT,LNDCERLI,2020,1,RE1,S22,RE1,0.0118
RE1,WTREVT,LNDCERLI,2021,1,RE1,S22,RE1,0.0204
RE1,WTREVT,LNDCERLI,2022,1,RE1,S22,RE1,0.0066
RE1,WTREVT,LNDCERLI,2023,1,RE1,S22,RE1,0.0193
RE1,WTREVT,LNDCERLI,2024,1,RE1,S22,RE1,0.0186
RE1,WTREVT,LNDCERLI,2025,1,RE1,S22,RE1,0.018
RE1,WTREVT,LNDCERLI,2026,1,RE1,S22,RE1,0.0173
RE1,WTREVT,LNDCERLI,2027,1,RE1,S22,RE1,0.0166
RE1,WTREVT,LNDCERLI,2028,1,RE1,S22,RE1,0.0168
RE1,WTREVT,LNDCERLI,2029,1,RE1,S22,RE1,0.0219
RE1,WTREVT,LNDCERLI,2030,1,RE1,S22,RE1,0.0328
RE1,WTREVT,LNDCERLI,2031,1,RE1,S22,RE1,0.0493
RE1,WTREVT,LNDCERLI,2032,1,RE1,S22,RE1,0.0708
RE1,WTREVT,LNDCERLI,2033,1,RE1,S22,RE1,0.0918
RE1,WTREVT,LNDCERLI,2034,1,RE1,S22,RE1,0.1139
RE1,WTREVT,LNDCERLI,2035,1,RE1,S22,RE1,0.136
RE1,WTREVT,LNDCERLI,2036,1,RE1,S22,RE1,0.1605
RE1,WTREVT,LNDCERLI,2037,1,RE1,S22,RE1,0.2021
RE1,WTREVT,LNDCERLI,2038,1,RE1,S22,RE1,0.2406
RE1,WTREVT,LNDCERLI,2039,1,RE1,S22,RE1,0.2835
RE1,WTREVT,LNDCERLI,2040,1,RE1,S22,RE1,0.3176
RE1,WTREVT,LNDCERLI,2041,1,RE1,S22,RE1,0.3524
RE1,WTREVT,LNDCERLI,2042,1,RE1,S22,RE1,0.3854
RE1,WTREVT,LNDCERLI,2043,1,RE1,S22,RE1,0.4166
RE1,WTREVT,LNDCERLI,2044,1,RE1,S22,RE1,0.4505
RE1,WTREVT,LNDCERLI,2045,1,RE1,S22,RE1,0.4772
RE1,WTREVT,LNDCERLI,2046,1,RE1,S22,RE1,0.4978
RE1,WTREVT,LNDCERLI,2047,1,RE1,S22,RE1,0.5129
RE1,WTREVT,LNDCERLI,2048,1,RE1,S22,RE1,0.5283
